P1==Winner,P1_wins_proba_elo,P1_pts,P2_pts,field_type==indoor_hard,P1_wins_proba_elo_indoor_hard,field_type==indoor_carpet,P1_wins_proba_elo_indoor_carpet,field_type==indoor_clay,P1_wins_proba_elo_indoor_clay,field_type==outdoor_hard,P1_wins_proba_elo_outdoor_hard,field_type==outdoor_clay,P1_wins_proba_elo_outdoor_clay,field_type==outdoor_grass,P1_wins_proba_elo_outdoor_grass
True,0.6538814852589038,995,475,1,0.603629065448071,0,0.5,0,0.5,0,0.5186893306209097,0,0.4489752836844856,0,0.529207249041844
False,0.5479738005729998,117,822,1,0.5944644656909996,0,0.4652324006186812,0,0.5,0,0.5981644448160135,0,0.48261569007954064,0,0.6409797713323864
True,0.4520261994270002,822,117,1,0.4055355343090004,0,0.5347675993813188,0,0.5,0,0.4018355551839865,0,0.5173843099204594,0,0.3590202286676136
True,0.8576831554773802,561,475,1,0.604073524338676,0,0.5,0,0.5,0,0.6821212234095775,0,0.7877392815112848,0,0.5704808009515507
True,0.4894540679296993,176,132,0,0.5,0,0.5,0,0.5,1,0.4806660482712658,0,0.5,0,0.5
False,0.14231684452261983,475,561,1,0.395926475661324,0,0.5,0,0.5,0,0.3178787765904225,0,0.2122607184887152,0,0.42951919904844926
True,0.3437904308422539,227,685,0,0.4162432257539339,0,0.5,0,0.5,1,0.4080284176848131,0,0.6967895608042879,0,0.6353287517320425
True,0.7396274411483559,801,216,0,0.4165450250488614,0,0.5,0,0.5,1,0.7388563097754475,0,0.5900302774917435,0,0.4709990753653822
True,0.4726331149981952,1042,230,0,0.3768628895222402,0,0.5,0,0.4769904127024377,1,0.4449647343140541,0,0.5340597201360602,0,0.6370598782533718
False,0.5105459320703007,132,176,0,0.5,0,0.5,0,0.5,1,0.5193339517287342,0,0.5,0,0.5
False,0.2603725588516441,216,801,0,0.5834549749511386,0,0.5,0,0.5,1,0.2611436902245525,0,0.4099697225082565,0,0.5290009246346178
False,0.5273668850018047,230,1042,0,0.6231371104777599,0,0.5,0,0.5230095872975623,1,0.5550352656859459,0,0.4659402798639398,0,0.36294012174662815
False,0.6562095691577461,685,227,0,0.5837567742460661,0,0.5,0,0.5,1,0.5919715823151869,0,0.3032104391957121,0,0.3646712482679575
True,0.8383296980626441,1210,227,0,0.6730778303559499,0,0.5220471689181766,0,0.4599497200902611,1,0.7710938001391273,0,0.8040920036687613,0,0.6135105338524074
False,0.16167030193735588,227,1210,0,0.3269221696440501,0,0.4779528310818234,0,0.5400502799097389,1,0.22890619986087268,0,0.19590799633123868,0,0.3864894661475926
False,0.3061145830828411,176,1050,0,0.41730920680867145,0,0.5,0,0.5,1,0.32868660222224033,0,0.5846167837107561,0,0.3076053526341973
True,0.6938854169171589,1050,176,0,0.5826907931913285,0,0.5,0,0.5,1,0.6713133977777597,0,0.4153832162892439,0,0.6923946473658027
False,0.7024506953101914,706,230,0,0.561121786195842,0,0.49719448191800697,0,0.5,1,0.6229850770059199,0,0.563033907127395,0,0.5283737482665882
True,0.2975493046898085,230,706,0,0.4388782138041581,0,0.502805518081993,0,0.5,1,0.3770149229940801,0,0.436966092872605,0,0.4716262517334117
True,0.9745632227088452,15645,230,0,0.7425109213415766,0,0.5492964978848464,0,0.5,1,0.9737356523017558,0,0.9286704079311668,0,0.955228544306023
False,0.02543677729115479,230,15645,0,0.2574890786584234,0,0.45070350211515364,0,0.5,1,0.02626434769824415,0,0.07132959206883316,0,0.044771455693977
True,0.5507793634984741,1090,202,0,0.4494284333715306,0,0.5,0,0.4969332590866261,1,0.524140367790394,0,0.7614445476202868,0,0.50807331835239
False,0.4492206365015259,202,1090,0,0.5505715666284694,0,0.5,0,0.5030667409133739,1,0.47585963220960603,0,0.2385554523797132,0,0.49192668164761
False,0.2551416207879925,275,990,0,0.2968171270382287,0,0.5,0,0.4984531490630768,1,0.4554288454448904,0,0.3119002368615269,0,0.6138627456016458
True,0.7448583792120075,990,275,0,0.7031828729617713,0,0.5,0,0.5015468509369232,1,0.5445711545551096,0,0.6880997631384731,0,0.3861372543983542
False,0.3290278968606375,93,801,1,0.5464077853929634,0,0.5087725001951777,0,0.5,0,0.586697785976315,0,0.3995370357386395,0,0.579812872964454
True,0.6709721031393625,801,93,1,0.4535922146070366,0,0.4912274998048222,0,0.5,0,0.4133022140236851,0,0.6004629642613605,0,0.420187127035546
False,0.33717403257547574,67,475,1,0.40412181874601416,0,0.5387862221070296,0,0.5,0,0.5040772480934984,0,0.45206720423449887,0,0.4662393612146585
True,0.6628259674245243,475,67,1,0.5958781812539858,0,0.4612137778929704,0,0.5,0,0.4959227519065016,0,0.5479327957655011,0,0.5337606387853415
False,0.6357104694678519,42,811,1,0.6333842171465748,0,0.5,0,0.42539110236978384,0,0.6967406957894586,0,0.3299989758554488,0,0.6637434292370117
True,0.3642895305321481,811,42,1,0.3666157828534252,0,0.5,0,0.5746088976302162,0,0.3032593042105413,0,0.6700010241445512,0,0.3362565707629883
False,0.5454582701788183,459,719,0,0.5,0,0.5,0,0.5,1,0.5454582701788183,0,0.5,0,0.5
False,0.5846077777598129,618,649,0,0.5,0,0.5,0,0.5,1,0.583708515625496,0,0.5,0,0.5
False,0.4814782086789898,1690,681,0,0.5,0,0.5,0,0.5,1,0.4814688799436887,0,0.5,0,0.5
True,0.4399433463273421,740,254,0,0.5,0,0.5,0,0.5,1,0.4398612675159293,0,0.5,0,0.5
True,0.6842797587360977,16585,493,0,0.5,0,0.5,0,0.5,1,0.6843776733584628,0,0.5,0,0.5
True,0.5269764317808966,185,225,0,0.5,0,0.5,0,0.5,1,0.5269764317808966,0,0.5,0,0.5
True,0.4551776537941292,817,782,0,0.5,0,0.5,0,0.5,1,0.4551776537941292,0,0.5,0,0.5
False,0.5372421121563311,980,568,0,0.5,0,0.5,0,0.5,1,0.5372328380448923,0,0.5,0,0.5
True,0.527085312021153,1255,3,0,0.5459219227804837,0,0.5,0,0.5,1,0.5001392751921785,0,0.5,0,0.5
True,0.4153922222401872,649,618,0,0.5,0,0.5,0,0.5,1,0.4162914843745041,0,0.5,0,0.5
True,0.5140571636210325,663,520,0,0.5230095872975623,0,0.5,0,0.5,1,0.4919651670216843,0,0.5,0,0.5
True,0.4486694900150287,941,645,0,0.5,0,0.5,0,0.5,1,0.4477973098229923,0,0.5,0,0.5
False,0.5513305099849712,645,941,0,0.5,0,0.5,0,0.5,1,0.5522026901770076,0,0.5,0,0.5
True,0.4735093226072867,90,694,0,0.5,0,0.5,0,0.5,1,0.4735121229463973,0,0.5,0,0.5
False,0.5264906773927134,694,90,0,0.5,0,0.5,0,0.5,1,0.5264878770536028,0,0.5,0,0.5
True,0.4947085582393429,611,615,0,0.5,0,0.5,0,0.5,1,0.494714696083136,0,0.5,0,0.5
False,0.4730235682191034,225,185,0,0.5,0,0.5,0,0.5,1,0.4730235682191034,0,0.5,0,0.5
True,0.4545417298211817,719,459,0,0.5,0,0.5,0,0.5,1,0.4545417298211817,0,0.5,0,0.5
False,0.5052914417606571,615,611,0,0.5,0,0.5,0,0.5,1,0.505285303916864,0,0.5,0,0.5
False,0.5448223462058708,782,817,0,0.5,0,0.5,0,0.5,1,0.5448223462058708,0,0.5,0,0.5
False,0.47291468797884695,3,1255,0,0.4540780772195163,0,0.5,0,0.5,1,0.4998607248078215,0,0.5,0,0.5
True,0.4627578878436689,568,980,0,0.5,0,0.5,0,0.5,1,0.4627671619551077,0,0.5,0,0.5
False,0.3157202412639023,493,16585,0,0.5,0,0.5,0,0.5,1,0.3156223266415372,0,0.5,0,0.5
True,0.5185217913210102,681,1690,0,0.5,0,0.5,0,0.5,1,0.5185311200563113,0,0.5,0,0.5
False,0.5600566536726579,254,740,0,0.5,0,0.5,0,0.5,1,0.5601387324840708,0,0.5,0,0.5
False,0.4859428363789675,520,663,0,0.4769904127024377,0,0.5,0,0.5,1,0.5080348329783158,0,0.5,0,0.5
False,0.5792971984287264,725,770,0,0.5,0,0.5,0,0.5,1,0.5793058421031549,0,0.5,0,0.5
False,0.5,495,672,0,0.5,0,0.5,0,0.5,1,0.5,0,0.5,0,0.5
False,0.4641703898928733,710,1675,0,0.5,0,0.5,0,0.5,1,0.4641703898928733,0,0.5,0,0.5
True,0.430187822052362,762,781,0,0.5,0,0.5,0,0.5,1,0.430187822052362,0,0.5,0,0.5
True,0.5358296101071267,1675,710,0,0.5,0,0.5,0,0.5,1,0.5358296101071267,0,0.5,0,0.5
False,0.5698121779476379,781,762,0,0.5,0,0.5,0,0.5,1,0.5698121779476379,0,0.5,0,0.5
True,0.4731025859588137,1880,1105,0,0.5,0,0.5,0,0.5,1,0.4731025859588137,0,0.5,0,0.5
False,0.5017372199962914,1240,1487,0,0.5,0,0.5,0,0.5,1,0.5017372199962914,0,0.5,0,0.5
False,0.5077671591845871,485,1600,0,0.5,0,0.5,0,0.5,1,0.5077671591845871,0,0.5,0,0.5
False,0.5,25,636,0,0.5,0,0.5,0,0.5,1,0.5,0,0.5,0,0.5
True,0.5833364584146271,1430,603,0,0.5,0,0.5,0,0.5,1,0.5832834865573637,0,0.5,0,0.5
False,0.35960158665207076,566,900,0,0.4769904127024377,0,0.5,0,0.5,1,0.375021174691606,0,0.5,0,0.5
False,0.20390774806866985,734,5230,0,0.5,0,0.5,0,0.5,1,0.20399744849974888,0,0.5,0,0.5
False,0.5544383638323308,1360,641,0,0.5,0,0.5,0,0.5,1,0.5576728915203899,0,0.5,0,0.5
False,0.5295606796163621,591,1150,0,0.5,0,0.5,0,0.5,1,0.5294614074582853,0,0.5,0,0.5
True,0.3517196020317832,605,4305,0,0.5,0,0.5,0,0.5,1,0.351837341778194,0,0.5,0,0.5
True,0.5625579288587224,604,798,0,0.5,0,0.5,0,0.5,1,0.5634141168094717,0,0.5,0,0.5
True,0.4511047912909482,863,790,0,0.5,0,0.5,0,0.5,1,0.451081782777176,0,0.5,0,0.5
False,0.33117388070706977,678,252,0,0.5,0,0.5,0,0.5,1,0.33117388070706977,0,0.5,0,0.5
True,0.5,672,495,0,0.5,0,0.5,0,0.5,1,0.5,0,0.5,0,0.5
True,0.4207028015712736,770,725,0,0.5,0,0.5,0,0.5,1,0.4206941578968451,0,0.5,0,0.5
False,0.5204271838236396,716,797,0,0.5,0,0.5,0,0.5,1,0.5204509348337495,0,0.5,0,0.5
False,0.5308152552533214,547,552,0,0.5230095872975623,0,0.5,0,0.5,1,0.502216508143094,0,0.5,0,0.5
True,0.4392783961093383,1105,379,0,0.5,0,0.5,0,0.5,1,0.4384236112858546,0,0.5,0,0.5
True,0.5,362,203,0,0.5,0,0.5,0,0.5,1,0.5,0,0.5,0,0.5
False,0.43815198465438066,623,559,0,0.5,0,0.5,0,0.5,1,0.43814675816529547,0,0.5,0,0.5
False,0.4166635415853729,603,1430,0,0.5,0,0.5,0,0.5,1,0.41671651344263627,0,0.5,0,0.5
False,0.41303942134176774,284,270,0,0.5,0,0.5,0,0.5,1,0.4113189812887794,0,0.5,0,0.5
True,0.5618480153456193,559,623,0,0.5,0,0.5,0,0.5,1,0.5618532418347045,0,0.5,0,0.5
True,0.4795728161763604,797,716,0,0.5,0,0.5,0,0.5,1,0.4795490651662505,0,0.5,0,0.5
True,0.5040161985908915,209,590,0,0.5,0,0.5,0,0.5,1,0.5039745925363736,0,0.5,0,0.5
True,0.4691847447466786,552,547,0,0.4769904127024377,0,0.5,0,0.5,1,0.497783491856906,0,0.5,0,0.5
False,0.5607216038906617,379,1105,0,0.5,0,0.5,0,0.5,1,0.5615763887141454,0,0.5,0,0.5
False,0.5,203,362,0,0.5,0,0.5,0,0.5,1,0.5,0,0.5,0,0.5
True,0.6163174266668262,939,1075,0,0.5,0,0.5,0,0.5,1,0.6161286849037549,0,0.5,0,0.5
False,0.5268974140411863,1105,1880,0,0.5,0,0.5,0,0.5,1,0.5268974140411863,0,0.5,0,0.5
True,0.4982627800037086,1487,1240,0,0.5,0,0.5,0,0.5,1,0.4982627800037086,0,0.5,0,0.5
True,0.4922328408154128,1600,485,0,0.5,0,0.5,0,0.5,1,0.4922328408154128,0,0.5,0,0.5
False,0.3836825733331738,1075,939,0,0.5,0,0.5,0,0.5,1,0.38387131509624506,0,0.5,0,0.5
True,0.6688261192929302,252,678,0,0.5,0,0.5,0,0.5,1,0.6688261192929302,0,0.5,0,0.5
True,0.5,636,25,0,0.5,0,0.5,0,0.5,1,0.5,0,0.5,0,0.5
True,0.6403984133479292,900,566,0,0.5230095872975623,0,0.5,0,0.5,1,0.624978825308394,0,0.5,0,0.5
True,0.7960922519313302,5230,734,0,0.5,0,0.5,0,0.5,1,0.7960025515002511,0,0.5,0,0.5
True,0.4455616361676692,641,1360,0,0.5,0,0.5,0,0.5,1,0.4423271084796101,0,0.5,0,0.5
True,0.4704393203836379,1150,591,0,0.5,0,0.5,0,0.5,1,0.4705385925417147,0,0.5,0,0.5
False,0.6482803979682168,4305,605,0,0.5,0,0.5,0,0.5,1,0.6481626582218061,0,0.5,0,0.5
False,0.43744207114127764,798,604,0,0.5,0,0.5,0,0.5,1,0.43658588319052827,0,0.5,0,0.5
False,0.5488952087090517,790,863,0,0.5,0,0.5,0,0.5,1,0.548918217222824,0,0.5,0,0.5
True,0.5869605786582323,270,284,0,0.5,0,0.5,0,0.5,1,0.5886810187112206,0,0.5,0,0.5
False,0.49598380140910847,590,209,0,0.5,0,0.5,0,0.5,1,0.49602540746362644,0,0.5,0,0.5
False,0.5155546793785254,641,663,0,0.5,0,0.5,0,0.5,1,0.5119904164759275,0,0.5,0,0.5
False,0.4069150164091021,611,1480,0,0.5,0,0.5,0,0.5,1,0.40628071763430673,0,0.5,0,0.5
False,0.4562636588687291,719,1600,0,0.5,0,0.5,0,0.5,1,0.4562636588687291,0,0.5,0,0.5
True,0.6157039470143407,4235,762,0,0.5,0,0.5,0,0.5,1,0.6157039470143407,0,0.5,0,0.5
False,0.42263058429040845,770,1150,0,0.5,0,0.5,0,0.5,1,0.42259702564596147,0,0.5,0,0.5
True,0.5751240782112419,605,863,0,0.5,0,0.5,0,0.5,1,0.575147647890954,0,0.5,0,0.5
True,0.5615022715655692,1430,90,0,0.5,0,0.5,0,0.5,1,0.5614991416359066,0,0.5,0,0.5
False,0.5423326541706144,681,568,0,0.5,0,0.5,0,0.5,1,0.5423326516731242,0,0.5,0,0.5
False,0.3113873887269448,649,4620,0,0.5,0,0.5,0,0.5,1,0.31155969224846525,0,0.5,0,0.5
False,0.4948708781166825,817,2405,0,0.5,0,0.5,0,0.5,1,0.4948708781166825,0,0.5,0,0.5
True,0.5146682462110805,941,559,0,0.5,0,0.5,0,0.5,1,0.514659028252769,0,0.5,0,0.5
True,0.4844453206214746,663,641,0,0.5,0,0.5,0,0.5,1,0.4880095835240726,0,0.5,0,0.5
False,0.3842960529856593,762,4235,0,0.5,0,0.5,0,0.5,1,0.3842960529856593,0,0.5,0,0.5
True,0.5437363411312709,1600,719,0,0.5,0,0.5,0,0.5,1,0.5437363411312709,0,0.5,0,0.5
True,0.6886126112730552,4620,649,0,0.5,0,0.5,0,0.5,1,0.6884403077515348,0,0.5,0,0.5
True,0.4576673458293856,568,681,0,0.5,0,0.5,0,0.5,1,0.4576673483268759,0,0.5,0,0.5
True,0.5051291218833175,2405,817,0,0.5,0,0.5,0,0.5,1,0.5051291218833175,0,0.5,0,0.5
True,0.5930849835908979,1480,611,0,0.5,0,0.5,0,0.5,1,0.5937192823656933,0,0.5,0,0.5
False,0.30537874432221646,270,6865,0,0.5,0,0.5,0,0.5,1,0.3073546488570321,0,0.5,0,0.5
False,0.4248759217887581,863,605,0,0.5,0,0.5,0,0.5,1,0.42485235210904604,0,0.5,0,0.5
False,0.48533175378891946,559,941,0,0.5,0,0.5,0,0.5,1,0.485340971747231,0,0.5,0,0.5
True,0.5773694157095915,1150,770,0,0.5,0,0.5,0,0.5,1,0.5774029743540385,0,0.5,0,0.5
False,0.4384977284344308,90,1430,0,0.5,0,0.5,0,0.5,1,0.43850085836409336,0,0.5,0,0.5
True,0.6946212556777835,6865,270,0,0.5,0,0.5,0,0.5,1,0.6926453511429679,0,0.5,0,0.5
False,0.22324460377016286,663,5230,0,0.5,0,0.5,0,0.5,1,0.22390025938812985,0,0.5,0,0.5
False,0.263271677550176,1150,16585,0,0.5,0,0.5,0,0.5,1,0.2638383832981561,0,0.5,0,0.5
True,0.5339605721621912,1633,797,0,0.5,0,0.5,0,0.5,1,0.5340461050057189,0,0.5,0,0.5
True,0.4963427387165534,605,1255,0,0.4540780772195163,0,0.5,0,0.5,1,0.5208867993877007,0,0.5,0,0.5
False,0.5036572612834467,1255,605,0,0.5459219227804837,0,0.5,0,0.5,1,0.47911320061229934,0,0.5,0,0.5
True,0.7767553962298371,5230,663,0,0.5,0,0.5,0,0.5,1,0.7760997406118701,0,0.5,0,0.5
True,0.736728322449824,16585,1150,0,0.5,0,0.5,0,0.5,1,0.7361616167018439,0,0.5,0,0.5
True,0.4903352909667928,362,1105,0,0.5,0,0.5,0,0.5,1,0.4903112705144819,0,0.5,0,0.5
False,0.37113155642434437,185,8265,0,0.5,0,0.5,0,0.5,1,0.37113155642434437,0,0.5,0,0.5
True,0.4870129306010575,209,321,0,0.5,0,0.5,0,0.5,1,0.4869442417953363,0,0.5,0,0.5
False,0.5096647090332072,1105,362,0,0.5,0,0.5,0,0.5,1,0.5096887294855181,0,0.5,0,0.5
False,0.46603942783780883,797,1633,0,0.5,0,0.5,0,0.5,1,0.4659538949942811,0,0.5,0,0.5
False,0.4227635356977134,1487,1360,0,0.5,0,0.5,0,0.5,1,0.4227635356977134,0,0.5,0,0.5
True,0.5119015419141324,2170,636,0,0.5,0,0.5,0,0.5,1,0.5119015419141324,0,0.5,0,0.5
True,0.5015821845354975,672,1880,0,0.5,0,0.5,0,0.5,1,0.5015821845354975,0,0.5,0,0.5
False,0.34213914762166675,552,939,0,0.5,0,0.5,0,0.5,1,0.34114429951900405,0,0.5,0,0.5
False,0.4984178154645025,1880,672,0,0.5,0,0.5,0,0.5,1,0.4984178154645025,0,0.5,0,0.5
False,0.5129870693989425,321,209,0,0.5,0,0.5,0,0.5,1,0.5130557582046638,0,0.5,0,0.5
True,0.5772364643022866,1360,1487,0,0.5,0,0.5,0,0.5,1,0.5772364643022866,0,0.5,0,0.5
True,0.6288684435756556,8265,185,0,0.5,0,0.5,0,0.5,1,0.6288684435756556,0,0.5,0,0.5
True,0.6578608523783332,939,552,0,0.5,0,0.5,0,0.5,1,0.658855700480996,0,0.5,0,0.5
False,0.4880984580858676,636,2170,0,0.5,0,0.5,0,0.5,1,0.4880984580858676,0,0.5,0,0.5
True,0.5328970359980231,1633,362,0,0.5,0,0.5,0,0.5,1,0.5329786591635505,0,0.5,0,0.5
True,0.6492532952915041,939,209,0,0.5,0,0.5,0,0.5,1,0.6490523816919069,0,0.5,0,0.5
True,0.4675536367291336,941,1480,0,0.5,0,0.5,0,0.5,1,0.4669195885328863,0,0.5,0,0.5
False,0.46710296400197693,362,1633,0,0.5,0,0.5,0,0.5,1,0.46702134083644953,0,0.5,0,0.5
False,0.48857342340202736,672,2170,0,0.5,0,0.5,0,0.5,1,0.48857342340202736,0,0.5,0,0.5
False,0.25193967835043296,605,5230,0,0.5,0,0.5,0,0.5,1,0.2511281039810326,0,0.5,0,0.5
True,0.748060321649567,5230,605,0,0.5,0,0.5,0,0.5,1,0.7488718960189674,0,0.5,0,0.5
False,0.3507467047084959,209,939,0,0.5,0,0.5,0,0.5,1,0.35094761830809307,0,0.5,0,0.5
False,0.5324463632708665,1480,941,0,0.5,0,0.5,0,0.5,1,0.5330804114671137,0,0.5,0,0.5
True,0.5114265765979726,2170,672,0,0.5,0,0.5,0,0.5,1,0.5114265765979726,0,0.5,0,0.5
True,0.4913871676429892,1600,2405,0,0.5,0,0.5,0,0.5,1,0.4913871676429892,0,0.5,0,0.5
False,0.5086128323570108,2405,1600,0,0.5,0,0.5,0,0.5,1,0.5086128323570108,0,0.5,0,0.5
True,0.3881229187781063,941,939,0,0.5,0,0.5,0,0.5,1,0.3883775054501677,0,0.5,0,0.5
False,0.6118770812218937,939,941,0,0.5,0,0.5,0,0.5,1,0.6116224945498323,0,0.5,0,0.5
True,0.6064602801246252,8265,1600,0,0.5,0,0.5,0,0.5,1,0.6064602801246252,0,0.5,0,0.5
False,0.5107572089993113,1675,2170,0,0.5,0,0.5,0,0.5,1,0.5107572089993113,0,0.5,0,0.5
True,0.4892427910006886,2170,1675,0,0.5,0,0.5,0,0.5,1,0.4892427910006886,0,0.5,0,0.5
False,0.39353971987537484,1600,8265,0,0.5,0,0.5,0,0.5,1,0.39353971987537484,0,0.5,0,0.5
True,0.4901295459435915,907,123,0,0.5,0,0.5,0,0.5,1,0.4907272017862759,0,0.5,0,0.5
True,0.4103526378861888,2170,8265,0,0.5,0,0.5,0,0.5,1,0.4103526378861888,0,0.5,0,0.5
True,0.7092131584508511,6865,941,0,0.5,0,0.5,0,0.5,1,0.7074433452907058,0,0.5,0,0.5
False,0.2907868415491489,941,6865,0,0.5,0,0.5,0,0.5,1,0.29255665470929415,0,0.5,0,0.5
False,0.5896473621138112,8265,2170,0,0.5,0,0.5,0,0.5,1,0.5896473621138112,0,0.5,0,0.5
False,0.5098704540564085,123,907,0,0.5,0,0.5,0,0.5,1,0.5092727982137242,0,0.5,0,0.5
True,0.4623252898109777,582,798,0,0.5,0,0.5,0,0.5,1,0.4629085794433055,0,0.5,0,0.5
False,0.5376747101890222,798,582,0,0.5,0,0.5,0,0.5,1,0.5370914205566946,0,0.5,0,0.5
False,0.6620065496780081,1485,1075,0,0.5,0,0.5,0,0.5,1,0.6614598605999085,0,0.5,0,0.5
False,0.45408817507129806,797,1465,0,0.5,0,0.5,0,0.5,1,0.4540273599805117,0,0.5,0,0.5
True,0.3379934503219919,1075,1485,0,0.5,0,0.5,0,0.5,1,0.3385401394000915,0,0.5,0,0.5
True,0.5459118249287019,1465,797,0,0.5,0,0.5,0,0.5,1,0.5459726400194883,0,0.5,0,0.5
False,0.5010999933717144,1240,167,0,0.5,0,0.5,0,0.5,1,0.5010195750578559,0,0.5,0,0.5
False,0.5305630978613447,203,1065,0,0.5,0,0.5,0,0.5,1,0.5321399475655155,0,0.5,0,0.5
True,0.5871138032362612,402,955,0,0.5,0,0.5,0,0.5,1,0.5856841270003145,0,0.5,0,0.5
True,0.4989000066282856,167,1240,0,0.5,0,0.5,0,0.5,1,0.4989804249421442,0,0.5,0,0.5
False,0.4951205866546552,790,260,0,0.5,0,0.5,0,0.5,1,0.49437613037760153,0,0.5,0,0.5
True,0.5048794133453448,260,790,0,0.5,0,0.5,0,0.5,1,0.5056238696223985,0,0.5,0,0.5
False,0.41288619676373883,955,402,0,0.5,0,0.5,0,0.5,1,0.41431587299968553,0,0.5,0,0.5
True,0.4694369021386553,1065,203,0,0.5,0,0.5,0,0.5,1,0.4678600524344845,0,0.5,0,0.5
True,0.4380266482304185,1515,1191,0,0.5,0,0.5,0,0.5,1,0.4360643785763629,0,0.5,0,0.5
False,0.3485242770406817,41,1703,0,0.5,0,0.5,0,0.5,1,0.348120456304263,0,0.5,0,0.5
True,0.4129198385820987,863,1150,0,0.5,0,0.5,0,0.5,1,0.4133855526665204,0,0.5,0,0.5
True,0.4786455464326711,447,703,0,0.5,0,0.5,0,0.5,1,0.4786712032042297,0,0.5,0,0.5
False,0.5213544535673289,703,447,0,0.5,0,0.5,0,0.5,1,0.5213287967957703,0,0.5,0,0.5
False,0.5853843424534004,747,815,0,0.5,0,0.5,0,0.5,1,0.5853644608020954,0,0.5,0,0.5
False,0.5870801614179013,1150,863,0,0.5,0,0.5,0,0.5,1,0.5866144473334796,0,0.5,0,0.5
True,0.4146156575465995,815,747,0,0.5,0,0.5,0,0.5,1,0.4146355391979047,0,0.5,0,0.5
True,0.6514757229593183,1703,41,0,0.5,0,0.5,0,0.5,1,0.651879543695737,0,0.5,0,0.5
False,0.5619733517695815,1191,1515,0,0.5,0,0.5,0,0.5,1,0.5639356214236371,0,0.5,0,0.5
True,0.5730861177243386,1135,260,0,0.5,0,0.5,0,0.5,1,0.573076439301354,0,0.5,0,0.5
True,0.5298610757600563,1465,1075,0,0.5,0,0.5,0,0.5,1,0.529945064540994,0,0.5,0,0.5
True,0.4857866590432876,1465,2475,0,0.5,0,0.5,0,0.5,1,0.4856137815676885,0,0.5,0,0.5
False,0.5142133409567125,2475,1465,0,0.5,0,0.5,0,0.5,1,0.5143862184323116,0,0.5,0,0.5
True,0.547860525751795,863,815,0,0.5,0,0.5,0,0.5,1,0.5478134397251242,0,0.5,0,0.5
False,0.584010986039645,582,1515,0,0.5,0,0.5,0,0.5,1,0.585781783305992,0,0.5,0,0.5
False,0.21389431229753286,167,4055,0,0.5,0,0.5,0,0.5,1,0.21391425330107516,0,0.5,0,0.5
True,0.5604035139726246,1480,907,0,0.5,0,0.5,0,0.5,1,0.561507797126401,0,0.5,0,0.5
True,0.7861056877024671,4055,167,0,0.5,0,0.5,0,0.5,1,0.7860857466989248,0,0.5,0,0.5
False,0.47013892423994375,1075,1465,0,0.5,0,0.5,0,0.5,1,0.470054935459006,0,0.5,0,0.5
True,0.4159890139603551,1515,582,0,0.5,0,0.5,0,0.5,1,0.4142182166940081,0,0.5,0,0.5
False,0.43959648602737544,907,1480,0,0.5,0,0.5,0,0.5,1,0.438492202873599,0,0.5,0,0.5
False,0.4269138822756614,260,1135,0,0.5,0,0.5,0,0.5,1,0.426923560698646,0,0.5,0,0.5
False,0.452139474248205,815,863,0,0.5,0,0.5,0,0.5,1,0.4521865602748758,0,0.5,0,0.5
True,0.250171229837318,1465,4055,0,0.5,0,0.5,0,0.5,1,0.2502422864320872,0,0.5,0,0.5
False,0.749828770162682,4055,1465,0,0.5,0,0.5,0,0.5,1,0.7497577135679128,0,0.5,0,0.5
False,0.4736172715499096,1465,1480,0,0.5,0,0.5,0,0.5,1,0.472157788671729,0,0.5,0,0.5
True,0.5263827284500904,1480,1465,0,0.5,0,0.5,0,0.5,1,0.527842211328271,0,0.5,0,0.5
False,0.5375395580312109,215,244,0,0.5,0,0.5,0,0.5,1,0.5374889431304419,0,0.5,0,0.5
True,0.5168032516906128,296,840,0,0.5230095872975623,0,0.5,0,0.5,1,0.5115002145839003,0,0.5,0,0.5
False,0.6157292255490906,1703,146,0,0.5,0,0.5,0,0.5,1,0.6120663670812222,0,0.5,0,0.5
False,0.5331759361674989,688,159,0,0.5,0,0.5,0,0.5,1,0.5322197046439017,0,0.5,0,0.5
False,0.5277306794772568,703,620,0,0.5,0,0.5,0,0.5,1,0.5277472205432041,0,0.5,0,0.5
True,0.5450624007593575,571,218,0,0.5,0,0.5,0,0.5,1,0.5450628263273015,0,0.5,0,0.5
True,0.5407052715257046,393,797,0,0.5,0,0.5,0,0.5,1,0.5398437485878682,0,0.5,0,0.5
True,0.5473946490406275,432,762,0,0.5,0,0.5,0,0.5,1,0.5477956200048962,0,0.5,0,0.5
True,0.7300743007341626,1260,734,0,0.5,0,0.5,0,0.5,1,0.7305253002392577,0,0.5,0,0.5
False,0.4592947284742954,797,393,0,0.5,0,0.5,0,0.5,1,0.4601562514121318,0,0.5,0,0.5
True,0.4668240638325011,159,688,0,0.5,0,0.5,0,0.5,1,0.4677802953560984,0,0.5,0,0.5
False,0.4526053509593725,762,432,0,0.5,0,0.5,0,0.5,1,0.45220437999510377,0,0.5,0,0.5
False,0.4549375992406425,218,571,0,0.5,0,0.5,0,0.5,1,0.4549371736726985,0,0.5,0,0.5
True,0.4722693205227432,620,703,0,0.5,0,0.5,0,0.5,1,0.4722527794567959,0,0.5,0,0.5
True,0.3842707744509094,146,1703,0,0.5,0,0.5,0,0.5,1,0.3879336329187778,0,0.5,0,0.5
