,Player,pts,match_count,elo,match_count_indoor_hard,elo_indoor_hard,match_count_indoor_carpet,elo_indoor_carpet,match_count_indoor_clay,elo_indoor_clay,match_count_outdoor_hard,elo_outdoor_hard,match_count_outdoor_clay,elo_outdoor_clay,match_count_outdoor_grass,elo_outdoor_grass
687,Ward J.,481,65,1329.466164244508,3,1481.916865782021,0,1500.0,0,1500.0,14,1411.4595756774593,6,1442.545762046656,42,1346.2051744037362
688,Maden Y.,468,26,1485.6924411556267,12,1485.5244521889665,0,1500.0,0,1500.0,3,1457.2527021216076,9,1508.1251392819968,2,1477.1401338557453
689,Jung J.,456,32,1397.794977180138,9,1522.7128256803483,0,1500.0,0,1500.0,13,1380.2877007162344,1,1485.6669611300458,9,1499.2861395489003
690,Ugo Carabelli C.,410,5,1490.5026155362475,0,1500.0,0,1500.0,1,1484.7040195303025,0,1500.0,4,1503.3322648546862,0,1500.0
691,Diaz Acosta F.,629,10,1432.640463494484,0,1500.0,0,1500.0,0,1500.0,5,1462.0695420377604,5,1456.1028004621992,0,1500.0
692,Varillas J. P.,520,21,1497.0528373661573,0,1500.0,0,1500.0,3,1515.2975328274754,2,1477.281282885165,16,1491.273203020148,0,1500.0
693,MacPhie B.,0,2,1505.8550767506845,2,1502.655489803095,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
694,Reneberg R.,0,2,1502.9505712049995,2,1501.4633644982837,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
695,Rodriguez M.,0,15,1455.2032868742824,3,1487.9969387461852,0,1500.0,0,1500.0,1,1482.586761980839,11,1472.619049529264,0,1500.0
696,Bryan B.,0,40,1418.8020661206249,6,1455.4167524858653,1,1484.0,0,1500.0,15,1430.24958136734,4,1448.0076804108096,14,1532.5459006312906
697,Coutelot N.,0,32,1465.8387727771265,0,1500.0,0,1500.0,0,1500.0,2,1478.7111562528362,28,1502.159600963965,2,1466.798145770198
698,Silva J.,354,11,1395.6963462035992,0,1500.0,0,1500.0,0,1500.0,2,1465.811223645056,9,1426.904453587111,0,1500.0
699,Daniel M.,390,83,1357.6845573825342,5,1437.5573951415208,0,1500.0,0,1500.0,17,1341.3370565577595,54,1448.5359344506533,7,1435.2664531136354
700,Gamonal H.,0,7,1454.6137909209206,0,1500.0,0,1500.0,0,1500.0,1,1480.9666151277183,6,1472.6219956083044,0,1500.0
701,Viola M.,405,15,1425.635313203661,6,1468.7668484841467,0,1500.0,0,1500.0,1,1484.9938699820232,6,1459.2283947639964,2,1469.3048633740127
702,Rodionov J.,445,31,1475.0345287307937,10,1502.2228344559956,0,1500.0,0,1500.0,1,1484.669844195069,12,1446.593973752957,8,1476.057578895593
703,Pecotic M.,24,2,1502.5564709700027,0,1500.0,0,1500.0,0,1500.0,2,1500.7496693999158,0,1500.0,0,1500.0
704,Dewulf F.,0,4,1488.158996072544,3,1493.8076213605082,0,1500.0,0,1500.0,0,1500.0,1,1481.595530354374,0,1500.0
705,Elsner D.,94,31,1389.4047097197254,0,1500.0,0,1500.0,0,1500.0,6,1439.65778681027,24,1429.659899465282,1,1484.0
706,Meligeni F.,0,124,1568.4833601241664,0,1500.0,3,1458.7138890224662,0,1500.0,42,1570.7433731096648,75,1517.4080799764993,4,1476.6089630468537
707,Massa E.,163,24,1430.2343849549443,1,1489.9614715919747,0,1500.0,0,1500.0,4,1503.882691614212,18,1435.0826408948965,1,1484.0
708,Niemeyer F.,215,20,1426.980062767961,4,1483.7049656543443,0,1500.0,0,1500.0,13,1425.6675080765428,0,1500.0,3,1482.1168224547462
709,Haehnel J.,158,26,1514.4663528539902,9,1554.503563966131,3,1496.0056578017156,0,1500.0,1,1487.679456569478,10,1416.4276415020638,3,1459.3926542114712
710,Kutrovsky D.,81,3,1515.183892458961,3,1515.0404673771932,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
711,Kuznetsov Al.,308,21,1392.3543446189065,4,1500.312238289091,0,1500.0,0,1500.0,8,1430.3988687015528,3,1477.8358000519615,6,1436.2043244005674
712,King D.,338,12,1430.1879549153944,2,1498.979541821384,0,1500.0,0,1500.0,10,1432.227450906852,0,1500.0,0,1500.0
713,Menendez-Maceiras A.,431,24,1402.8699624784056,7,1454.7713052801676,0,1500.0,0,1500.0,5,1465.3659334765914,8,1442.4917465906435,4,1465.2351951047203
714,Schnur B.,571,19,1393.9467884580242,8,1501.938475171608,0,1500.0,0,1500.0,8,1417.9464857502603,0,1500.0,3,1455.7321242242585
715,Brouwer G.,381,22,1537.8058077912929,6,1502.1155160977992,0,1500.0,0,1500.0,4,1504.8874086925846,8,1526.690402619577,4,1487.0270622184923
716,Taino E.,141,26,1469.3589299763678,4,1469.8882550596218,0,1500.0,0,1500.0,18,1477.6916308320174,4,1473.7930667201454,0,1500.0
717,Rettenmaier T.,105,4,1508.6975804495517,2,1501.5839966511792,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1503.4424314375933
718,Wilson B.,50,5,1453.6158462008432,3,1482.9403920359757,0,1500.0,0,1500.0,1,1484.4731207708562,0,1500.0,1,1484.0
719,Marti J.,274,13,1411.946096695914,2,1479.508309066333,0,1500.0,2,1499.263693206478,0,1500.0,7,1407.7271052257795,2,1495.1824632802452
720,Krueger M.,218,26,1441.0000752978144,1,1484.8684272361625,0,1500.0,0,1500.0,18,1456.6334974924314,2,1498.3188937075645,5,1458.7022490142324
721,Hernandez A.,57,9,1442.0382799234978,0,1500.0,0,1500.0,0,1500.0,3,1485.9063492362357,6,1446.642575688574,0,1500.0
722,Lareau S.,0,26,1442.2587657889114,8,1506.6699182231112,0,1500.0,0,1500.0,11,1459.6351791277345,2,1463.957248014685,5,1480.4396598864291
723,Lee M.,149,46,1450.7773355435406,4,1473.785785830268,0,1500.0,0,1500.0,12,1421.4212524170073,5,1468.6539667391032,25,1517.6529906028416
724,Ghem A.,244,7,1468.9033573022446,0,1500.0,0,1500.0,0,1500.0,0,1500.0,7,1476.2041275002025,0,1500.0
725,Ferreiro F.,402,6,1472.3740136804558,0,1500.0,0,1500.0,0,1500.0,0,1500.0,6,1466.0656365101738,0,1500.0
726,Reister J.,90,48,1405.3711168712794,1,1489.9388311089774,2,1466.9934632714164,1,1484.0,4,1439.27261912981,31,1472.5370692687343,9,1474.4414626597966
727,Williams R.,488,25,1429.4623937263104,2,1496.5707596641946,0,1500.0,0,1500.0,15,1435.1449454818548,6,1499.9003435548457,2,1476.0306208416555
728,Smith J.P.,298,27,1377.4492262239391,2,1476.7856317242456,0,1500.0,0,1500.0,16,1358.1498977869537,0,1500.0,9,1494.973910588451
729,Skugor F.,146,27,1410.9285902943786,2,1466.475202197067,1,1485.6553061529378,0,1500.0,7,1498.5097348197526,14,1449.2541720930642,3,1452.7693560197804
730,Seyboth Wild T.,742,33,1430.0645048603487,3,1455.5223544483626,0,1500.0,10,1554.128924143074,4,1446.093637180636,16,1443.444683465151,0,1500.0
731,Domingues J.,237,11,1518.6055270349318,0,1500.0,0,1500.0,2,1500.063787811634,0,1500.0,9,1507.0642513938121,0,1500.0
732,Ritschard A.,290,9,1474.0988730723618,2,1503.6466805500886,0,1500.0,0,1500.0,1,1491.1641894213137,5,1488.7539491396524,1,1487.6439487168238
733,Riedi L.,391,6,1451.9870815702843,3,1486.2644004129713,0,1500.0,0,1500.0,1,1485.8297693589063,2,1473.9664501935495,0,1500.0
734,Melo D.,0,5,1462.1564875733343,0,1500.0,0,1500.0,0,1500.0,1,1478.3135567971467,4,1482.1954042602333,0,1500.0
735,Marin J.A,0,2,1503.5034209767198,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1502.348788362752,0,1500.0
736,Mertens Y.,237,3,1483.7846302374332,3,1483.9263549050206,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
737,Bryan M.,0,13,1473.4389625380898,0,1500.0,0,1500.0,0,1500.0,9,1489.6553040095005,0,1500.0,4,1467.2224726870809
738,Meffert D.,172,13,1489.7943544445418,6,1497.8300388132368,0,1500.0,0,1500.0,1,1488.1546471492386,3,1501.2431562730098,3,1486.0780311544304
739,Berrettini J.,19,2,1504.6433002976755,0,1500.0,0,1500.0,0,1500.0,2,1504.5709466425121,0,1500.0,0,1500.0
740,Alvarez E.,0,20,1448.0319720451278,1,1484.0014113965865,0,1500.0,0,1500.0,3,1459.1502095799244,16,1486.8791003632598,0,1500.0
741,Hood M.,0,5,1481.0882064296975,0,1500.0,0,1500.0,0,1500.0,0,1500.0,5,1485.354882040533,0,1500.0
742,Abel M.,0,9,1448.5041759639091,0,1500.0,0,1500.0,0,1500.0,5,1470.4549514956723,3,1481.5035417821373,1,1483.263693206478
743,Sabau R.,469,44,1411.6604615244642,1,1482.2425657378978,2,1468.1077187099586,0,1500.0,6,1453.3385874369462,30,1475.336737621434,5,1461.8246868700467
744,Gonzalez S.,248,9,1423.0013893674716,0,1500.0,0,1500.0,0,1500.0,1,1483.6898286233752,7,1458.1961785495207,1,1483.231628758776
745,Barrios Vera M.T.,134,2,1495.9298140447756,0,1500.0,0,1500.0,2,1499.9660918698307,0,1500.0,0,1500.0,0,1500.0
746,Lu Y.,333,11,1401.999239298615,0,1500.0,0,1500.0,0,1500.0,8,1431.6870421779388,1,1488.1198956310152,2,1468.0015544510898
747,Prieto S.,0,6,1450.9434984495103,0,1500.0,0,1500.0,0,1500.0,0,1500.0,6,1459.0475321641509,0,1500.0
748,Klec I.,82,8,1429.7721684369303,0,1500.0,0,1500.0,0,1500.0,5,1468.251519721727,3,1458.0387426592517,0,1500.0
749,Al-Ghareeb M.,89,8,1442.7945447646402,0,1500.0,0,1500.0,0,1500.0,7,1453.2215013642954,1,1494.0844480253577,0,1500.0
750,Ledovskikh M.,180,17,1416.517862418967,4,1467.8882707817343,3,1481.0775037303104,0,1500.0,4,1484.5627325307155,1,1483.7546028034947,5,1449.5620614817753
751,Arguello F.,510,17,1351.4021415093396,0,1500.0,0,1500.0,0,1500.0,0,1500.0,16,1352.6115015272715,1,1490.245789023697
752,Bonadio R.,325,3,1483.7707672090014,0,1500.0,0,1500.0,2,1501.3425134385554,0,1500.0,1,1484.0,0,1500.0
753,Goellner M.K.,0,25,1471.455555277628,2,1499.7116179241973,0,1500.0,0,1500.0,4,1513.9505649733298,17,1465.9856017566808,2,1475.6125218245256
754,Larose S.,0,12,1537.1267591919802,0,1500.0,0,1500.0,0,1500.0,12,1525.11020834488,0,1500.0,0,1500.0
755,Clezar G.,276,12,1385.3657592986217,0,1500.0,0,1500.0,7,1433.8001362828475,1,1483.3488192948762,4,1441.30665921509,0,1500.0
756,Pucinelli de Almeida M.,199,2,1507.8660449901474,0,1500.0,0,1500.0,2,1500.463831413758,0,1500.0,0,1500.0,0,1500.0
757,Wu T.L.,243,6,1460.8504596711714,0,1500.0,0,1500.0,0,1500.0,6,1450.6921674940832,0,1500.0,0,1500.0
758,Puentes G.,0,22,1433.7129706258186,0,1500.0,0,1500.0,0,1500.0,5,1471.588331426503,15,1440.338869675964,2,1501.814732778516
759,Querry S.,44,7,1463.5969543405818,1,1485.6596404925288,0,1500.0,0,1500.0,4,1463.7000702494418,0,1500.0,2,1509.619274761415
760,Polansky P.,455,50,1434.9324763451243,3,1459.5560266357015,0,1500.0,0,1500.0,36,1453.8196939568654,9,1425.4892617876928,2,1467.203868406715
761,Nava E.,303,14,1417.5711673867247,0,1500.0,0,1500.0,0,1500.0,12,1430.0613739392184,2,1467.3925193066736,0,1500.0
762,Rocha D.,0,3,1494.1238596182875,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1495.1675014151667,0,1500.0
763,Herbert P.H,413,16,1558.6125718507265,4,1484.1689012945262,0,1500.0,0,1500.0,10,1552.3305409872278,2,1501.272818011599,0,1500.0
764,Alonso J.,0,13,1462.4807284050576,2,1468.7389435633609,0,1500.0,0,1500.0,2,1467.448507135515,9,1506.3141491300808,0,1500.0
765,Huet S.,0,27,1385.723173564808,3,1452.762603685949,3,1457.0968723168005,0,1500.0,6,1458.5919843087377,10,1451.941312600562,5,1486.3789293213179
766,El-Aarej M.,34,7,1420.2385528338932,0,1500.0,0,1500.0,0,1500.0,0,1500.0,7,1425.5131193329319,0,1500.0
767,Kohlmann M.,1,43,1495.3381807061412,3,1455.8257715353104,2,1497.2060493281117,0,1500.0,13,1451.6210623868817,16,1530.3106506314177,9,1470.180654241127
768,Browne F.,0,28,1456.050178282237,0,1500.0,0,1500.0,0,1500.0,6,1472.6952617373815,22,1462.6960948020887,0,1500.0
769,Prodon E.,599,20,1317.8802949023182,0,1500.0,0,1500.0,1,1484.0,3,1457.3025624144511,16,1342.3554425822228,0,1500.0
770,Waske A.,406,89,1460.206278447209,7,1487.2528758337212,4,1476.919439122843,0,1500.0,22,1429.9175510679122,41,1401.3958772428514,15,1430.7029497057285
771,Jenkins S.,204,20,1439.3286305238282,3,1451.2841588246424,0,1500.0,0,1500.0,10,1469.6620173180481,5,1485.6661728328688,2,1500.9257919433526
772,Vemic D.,229,21,1516.2721836560934,1,1483.2781739042564,0,1500.0,0,1500.0,4,1480.7580826467931,10,1524.575103202177,6,1508.7709061021942
773,El-Amrani R.,38,9,1468.9506461909823,0,1500.0,0,1500.0,0,1500.0,1,1483.4877007713997,8,1485.6232424342147,0,1500.0
774,Gutierrez-Ferrol S.,52,4,1500.0879499614382,0,1500.0,0,1500.0,0,1500.0,0,1500.0,4,1502.4302021379046,0,1500.0
775,Ouahab L.,356,15,1442.3115468116282,1,1487.2643327738094,0,1500.0,0,1500.0,1,1484.188693721795,13,1453.096187783694,0,1500.0
776,Peliwo F.,64,6,1483.0429140833885,0,1500.0,0,1500.0,0,1500.0,4,1474.9953810008342,2,1503.7300581115678,0,1500.0
777,Nedovyesov A.,475,23,1384.624266539102,3,1460.6577326506026,0,1500.0,0,1500.0,8,1472.834378474664,9,1436.6859761295136,3,1455.5790782876322
778,Lopez-Moron A.,0,10,1392.1461636559306,0,1500.0,0,1500.0,0,1500.0,2,1467.3590867163675,8,1423.8592310659205,0,1500.0
779,Willems R.,0,2,1501.0453626425488,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1498.5296897298329,0,1500.0
780,Wiltschnig H.,0,4,1464.3398389191643,0,1500.0,0,1500.0,0,1500.0,0,1500.0,4,1467.2534983782168,0,1500.0
781,Knippschild J.,0,42,1443.6897855168972,5,1433.821155349122,0,1500.0,0,1500.0,5,1468.9491582191165,22,1426.1880152039612,10,1534.2090861206923
782,Mota B.,0,3,1491.645080194191,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1496.2361624891546,0,1500.0
783,Gensse A.,341,4,1476.0615101424305,0,1500.0,0,1500.0,0,1500.0,1,1487.1485493576517,3,1490.3002017645674,0,1500.0
784,Mektic N.,166,9,1431.0039127884463,2,1471.34382378802,1,1483.2314149542535,0,1500.0,1,1482.8386561565117,5,1483.5384002012083,0,1500.0
785,Ahouda A.,27,4,1471.4774195916737,0,1500.0,0,1500.0,0,1500.0,0,1500.0,4,1470.943535891092,0,1500.0
786,Quinzi G.,163,2,1498.935135626491,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1498.3953705517335,0,1500.0
787,Arnaboldi A.,304,14,1461.8981246145638,1,1484.0,0,1500.0,0,1500.0,0,1500.0,12,1465.005767537278,1,1490.9584539367268
788,Vatutin A.,182,8,1442.791665309565,2,1469.4689758637849,0,1500.0,0,1500.0,0,1500.0,6,1465.053043774622,0,1500.0
789,Giustino L.,279,8,1430.2667748411834,0,1500.0,0,1500.0,0,1500.0,2,1471.76876859843,6,1443.8738695323216,0,1500.0
790,Galan D.,379,3,1535.201567293458,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1522.73935197992,0,1500.0
791,Passaro F.,462,10,1483.5915568063615,2,1498.801239473231,0,1500.0,0,1500.0,2,1471.7102041627522,6,1484.5335439960404,0,1500.0
792,Vavassori A.,180,12,1512.05924730632,2,1500.9585423544581,0,1500.0,0,1500.0,0,1500.0,8,1506.961376086485,2,1469.2836392185047
793,Balleret B.,154,11,1462.0350587511125,2,1500.9702772053408,0,1500.0,0,1500.0,1,1486.475215152884,8,1445.0031029765655,0,1500.0
794,Stepanek M.,1070,2,1510.8885497881254,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1501.9283415604677,0,1500.0
795,Gakhov I.,153,3,1504.9964089054663,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1497.586055636672,0,1500.0
796,Nardi L.,429,12,1430.8583817865865,5,1467.6020475370453,0,1500.0,0,1500.0,1,1484.160290368045,6,1460.297523827176,0,1500.0
797,Perez D.,36,7,1438.4705707857115,0,1500.0,0,1500.0,0,1500.0,0,1500.0,7,1425.3907125334931,0,1500.0
798,Navarro S.,0,5,1494.0847023197011,0,1500.0,0,1500.0,0,1500.0,0,1500.0,5,1488.072170323279,0,1500.0
799,Fogues F.,0,3,1500.3073047979656,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1491.7631893822452,0,1500.0
800,Schukin Y.,228,32,1452.738997229644,2,1465.7864749661212,1,1482.6233650260513,0,1500.0,4,1437.0460388000927,25,1533.3951347295026,0,1500.0
801,Vagnozzi S.,206,11,1482.2465024890944,0,1500.0,0,1500.0,0,1500.0,0,1500.0,11,1478.6834935424808,0,1500.0
802,Farah R.,168,9,1483.571994288223,1,1481.9822050227388,0,1500.0,0,1500.0,2,1465.505019684759,6,1527.1594189316343,0,1500.0
803,Olaso G.,319,6,1480.200438440683,1,1484.0,0,1500.0,0,1500.0,0,1500.0,5,1495.3894002617337,0,1500.0
804,Pellegrino A.,157,2,1503.715287005801,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1503.6429595675788,0,1500.0
805,Thomann N.,146,37,1507.1649242857975,7,1495.984554010851,9,1491.2801325427154,0,1500.0,11,1483.7942666850936,7,1424.7466272602696,3,1490.9285921129747
806,Saoudi S.,48,5,1482.3661878087191,0,1500.0,0,1500.0,0,1500.0,1,1480.4954177782479,4,1503.1954824159386,0,1500.0
807,Tahiri M.,37,7,1435.8617925088815,0,1500.0,0,1500.0,0,1500.0,0,1500.0,7,1429.5831123142912,0,1500.0
808,Trujillo G.,163,2,1506.1324025254712,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1506.3575866726678,0,1500.0
809,Crivoi V.,509,41,1393.980877089257,7,1460.1088421541292,0,1500.0,0,1500.0,2,1463.5947203512774,29,1416.7352222626828,3,1478.2604608647123
810,Ungur A.,520,33,1370.206098697303,1,1484.0,0,1500.0,0,1500.0,4,1447.684537843105,25,1422.90781757265,3,1452.6820163091527
811,Zopp J.,437,47,1447.1186264242515,15,1447.0159706290497,0,1500.0,0,1500.0,6,1453.0793946056374,23,1509.8645266180658,3,1452.0958232925007
812,Shelbayh A.,294,8,1456.4121260252537,2,1502.4505566601395,0,1500.0,0,1500.0,1,1483.78789888855,3,1483.8629288767524,2,1469.5866975472236
813,Gross O.,0,12,1430.4057020942448,0,1500.0,0,1500.0,0,1500.0,1,1484.8976618961171,10,1457.0285526560638,1,1483.709173153368
814,Nadal-Parera R.,0,2,1497.2953112568853,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1497.8266081788333,0,1500.0
815,Srichaphan N.,0,4,1511.74499305811,0,1500.0,2,1505.5388022340385,0,1500.0,0,1500.0,2,1503.1585780517808,0,1500.0
816,Naso G.,80,14,1400.2461385414808,0,1500.0,0,1500.0,0,1500.0,0,1500.0,14,1399.3112462665147,0,1500.0
817,Silva F.F.,198,3,1492.997636563396,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1490.0068321425292,0,1500.0
818,Bergs Z.,378,17,1448.355196653777,6,1448.954455094163,0,1500.0,0,1500.0,4,1446.7690011380594,6,1517.1851438059575,1,1485.6759580594567
819,Stricker D.,451,28,1595.9212653731065,8,1519.2332278897418,0,1500.0,0,1500.0,4,1551.8970465937086,9,1495.3340917840017,7,1509.9044614400668
820,Cermak F.,12,24,1462.3057613799408,3,1447.713234795765,0,1500.0,0,1500.0,0,1500.0,19,1525.85299962498,2,1501.6919660498136
821,Mertinak M.,129,15,1426.933865164262,0,1500.0,1,1483.3212937612052,0,1500.0,0,1500.0,8,1457.3482530846675,6,1476.9358600867836
822,Summerer T.,172,9,1433.515308346378,1,1485.2382881896765,0,1500.0,0,1500.0,1,1489.1494369568743,6,1450.2377150904888,1,1491.2153950127665
823,Tavares L.,185,3,1490.1151201496486,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1489.7020269879515,0,1500.0
824,Molleker R.,195,15,1461.1702681209645,0,1500.0,0,1500.0,0,1500.0,1,1485.3592837492977,9,1486.2536433724974,5,1459.731826060012
825,Galimberti G.,159,21,1411.8373670602011,1,1483.5587147870187,3,1456.856330654872,0,1500.0,5,1463.3470907236228,12,1465.0855894789975,0,1500.0
826,Krstin P.,181,5,1468.4023749628482,2,1471.356210190589,0,1500.0,0,1500.0,0,1500.0,3,1487.8104278477479,0,1500.0
827,Moraing M.,222,3,1505.1017754588402,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1511.9895763277746,1,1488.6266815933589
828,Schuettler P.,0,3,1528.7280966414337,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1526.3004741388497,0,1500.0
829,Zimonjic N.,28,16,1445.6739813171455,0,1500.0,4,1474.210856422729,0,1500.0,3,1457.4009196593133,5,1463.2763598376325,4,1503.6638615450688
830,Santopadre V.,0,4,1477.2139397587737,0,1500.0,1,1484.0,0,1500.0,0,1500.0,3,1488.8408276172772,0,1500.0
831,Jeanpierre J.,0,5,1515.8913648394036,0,1500.0,0,1500.0,0,1500.0,2,1503.492733935086,3,1507.1013468251253,0,1500.0
832,Montcourt M.,373,15,1474.6507299079203,1,1487.318789625744,0,1500.0,0,1500.0,3,1458.5851910356835,11,1506.8368686837052,0,1500.0
833,Delic M.,288,10,1424.096369421923,2,1478.1183308783177,0,1500.0,0,1500.0,0,1500.0,8,1439.6615790646542,0,1500.0
834,Donati M.,172,2,1512.3236186568363,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1508.8971371684975,0,1500.0
835,Nikles J.,18,4,1470.5470102556064,0,1500.0,0,1500.0,0,1500.0,0,1500.0,4,1469.5588357376218,0,1500.0
836,Brasington J.,0,10,1449.6187937036273,0,1500.0,0,1500.0,0,1500.0,6,1465.3299294411224,3,1483.2911389643916,1,1486.3412143589112
837,Hadad A.,91,6,1500.595441619883,0,1500.0,0,1500.0,0,1500.0,4,1502.9178358806198,2,1505.3736329950032,0,1500.0
838,Kindlmann D.,257,12,1407.7410478714396,1,1488.1790541606795,0,1500.0,0,1500.0,4,1469.9522718748967,7,1432.0734702258092,0,1500.0
839,Economidis K.,365,12,1388.5409272368815,2,1468.3116046477603,0,1500.0,0,1500.0,4,1443.001691233227,3,1491.2116598254993,3,1465.9048535622812
840,Lopez-Jaen M.A.,140,3,1504.1801873087086,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1506.4255486073946,0,1500.0
841,Teixeira M.,215,6,1450.104745079913,2,1466.2920211100657,0,1500.0,0,1500.0,0,1500.0,4,1478.203848145999,0,1500.0
842,Schoorel T.,301,6,1463.921566953154,3,1454.2915525853498,0,1500.0,0,1500.0,1,1493.421757266205,2,1505.9825580076301,0,1500.0
843,Diez S.,285,10,1448.843220287772,0,1500.0,0,1500.0,0,1500.0,3,1490.5784584503035,7,1436.1796512162227,0,1500.0
844,Forejtek J.,95,2,1516.1033025706583,2,1508.435195578712,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
845,Guinard M.,386,9,1516.112168222101,4,1503.296946202283,0,1500.0,0,1500.0,0,1500.0,5,1495.6023042228949,0,1500.0
846,Tirante T.A.,452,5,1496.659068240548,0,1500.0,0,1500.0,0,1500.0,2,1507.138024217276,3,1488.4366066029456,0,1500.0
847,Olivieri G.,257,3,1527.4996128712726,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1524.5954158404854,0,1500.0
848,Charpentier M.,0,8,1434.5779258973523,0,1500.0,1,1484.0,0,1500.0,0,1500.0,7,1445.3620838096692,0,1500.0
849,Traykov I.,0,2,1506.9890845575878,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1506.1078373045439,0,1500.0
850,Marray J.,101,12,1477.0033032674123,1,1485.1953407803785,0,1500.0,0,1500.0,0,1500.0,0,1500.0,11,1470.8296276359247
851,Whitehouse W.,87,10,1466.424626868608,0,1500.0,0,1500.0,0,1500.0,7,1481.1271661984872,0,1500.0,3,1484.2144663354613
852,Ancic I.,0,3,1523.1900811567464,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1515.3097314052586
853,Flanagan I.,0,3,1532.794271145242,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1515.2975328274754
854,Qureshi A.,278,10,1509.7359200103358,1,1487.9288526039381,0,1500.0,0,1500.0,0,1500.0,0,1500.0,9,1501.4242538804242
855,Stadler S.,192,16,1507.335253370182,4,1506.9635982974878,0,1500.0,0,1500.0,4,1475.1876296001722,0,1500.0,8,1492.743861882092
856,Michon A.,238,2,1500.282287274162,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1502.7958890826117,0,1500.0
857,Mina G.,107,5,1472.493198653112,0,1500.0,0,1500.0,0,1500.0,0,1500.0,5,1470.6657391394,0,1500.0
858,Hemery C.,307,11,1431.7360466533182,3,1453.9730693024708,0,1500.0,0,1500.0,1,1484.6018421586627,7,1480.537710235676,0,1500.0
859,Horansky F.,257,8,1425.8625273570865,1,1480.3159455341183,0,1500.0,1,1484.0,0,1500.0,5,1466.3880463534642,1,1482.0051063456992
860,Benchetrit E.,202,8,1454.7697385502058,0,1500.0,0,1500.0,0,1500.0,2,1470.7533846236286,6,1467.6510178328588,0,1500.0
861,Gojo B.,301,24,1495.7961217061193,5,1500.466713524802,0,1500.0,0,1500.0,14,1479.7516342283009,3,1480.6203729453332,2,1466.1097444288914
862,Kolar Z.,256,4,1497.3818447794358,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1510.157721657775,1,1484.229075887734
863,Burrieza O.,0,5,1463.568950725735,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1467.2099385115357,3,1483.9106234944018
864,Andersen J.F.,0,8,1454.7308255592957,1,1483.8612401303524,0,1500.0,0,1500.0,0,1500.0,7,1465.3923299114103,0,1500.0
865,Ondruska M.,0,8,1443.9740386651142,0,1500.0,0,1500.0,0,1500.0,5,1440.8666776637147,2,1515.9889600589754,1,1483.3656471018357
866,Motomura G.,146,20,1413.6154325358625,2,1499.232664515053,0,1500.0,0,1500.0,15,1405.75932581447,0,1500.0,3,1484.7932057890407
867,Bogdanovic A.,295,37,1394.9922246755111,2,1505.4890794538296,0,1500.0,0,1500.0,3,1456.9745194301433,0,1500.0,32,1385.937946417263
868,Baker J.,275,19,1379.8212766105653,0,1500.0,0,1500.0,0,1500.0,2,1468.1269264983443,0,1500.0,17,1384.8899344737306
869,Zhang Z.,161,15,1468.455069512651,0,1500.0,0,1500.0,0,1500.0,13,1450.4838396599055,0,1500.0,2,1500.8465740188285
870,Pavlasek A.,662,14,1495.5842814336645,1,1483.7558651770887,0,1500.0,0,1500.0,3,1464.1265168157493,8,1514.5049506841335,2,1513.8611588447518
871,Bourgue M.,212,6,1466.0002621490646,2,1470.135017440769,0,1500.0,0,1500.0,0,1500.0,4,1488.2507656041641,0,1500.0
872,Napolitano S.,238,5,1472.0006242534353,0,1500.0,0,1500.0,0,1500.0,1,1483.335386641288,4,1480.0657548388117,0,1500.0
873,Kravchuk K.,195,32,1391.913084026309,11,1441.7731535731257,2,1498.5315417511479,0,1500.0,10,1385.8621686330168,4,1509.0214134386492,5,1457.8080534434825
