,Player,pts,match_count,elo,match_count_indoor_hard,elo_indoor_hard,match_count_indoor_carpet,elo_indoor_carpet,match_count_indoor_clay,elo_indoor_clay,match_count_outdoor_hard,elo_outdoor_hard,match_count_outdoor_clay,elo_outdoor_clay,match_count_outdoor_grass,elo_outdoor_grass
725,Marti J.,274,13,1411.886294949973,2,1479.521842607645,0,1500.0,2,1499.263693206478,0,1500.0,7,1407.6787172783568,2,1495.1824632802452
726,Krueger M.,218,27,1435.2716478280129,2,1469.5179078092492,0,1500.0,0,1500.0,18,1457.5217245475362,2,1498.3222948808182,5,1458.7022490142324
727,Hernandez A.,57,9,1442.012277319954,0,1500.0,0,1500.0,0,1500.0,3,1485.9040955292678,6,1446.6452902501867,0,1500.0
728,Lareau S.,0,26,1442.2451950695634,8,1506.6743067766404,0,1500.0,0,1500.0,11,1459.6337990487336,2,1463.9536648586347,5,1480.4396598864291
729,Lee M.,149,46,1450.7578437003106,4,1473.7857006345298,0,1500.0,0,1500.0,12,1421.4191171961397,5,1468.6508939241976,25,1517.6529906028416
730,Ghem A.,244,7,1468.8978801581825,0,1500.0,0,1500.0,0,1500.0,0,1500.0,7,1476.2413163822878,0,1500.0
731,Ferreiro F.,402,6,1472.1969437465175,0,1500.0,0,1500.0,0,1500.0,0,1500.0,6,1466.0690797907178,0,1500.0
732,Reister J.,90,48,1405.3601288925956,1,1489.9145295996111,2,1466.9934632714164,1,1484.0,4,1439.27261912981,31,1472.4469431428115,9,1474.4414626597966
733,Williams R.,488,25,1429.3111581550068,2,1496.2178483781481,0,1500.0,0,1500.0,15,1435.1189155644254,6,1499.9145279727838,2,1476.0306208416555
734,Smith J.P.,298,27,1377.3821976332551,2,1476.7913863389545,0,1500.0,0,1500.0,16,1358.1212819641676,0,1500.0,9,1494.973910588451
735,Skugor F.,146,27,1410.301468810991,2,1465.8100192977008,1,1485.6553061529378,0,1500.0,7,1498.4922093101177,14,1449.1831336740363,3,1452.7693560197804
736,Seyboth Wild T.,742,38,1431.5654844061587,3,1456.295239998035,0,1500.0,10,1554.128924143074,4,1445.4249215867867,21,1445.4261160394178,0,1500.0
737,Domingues J.,237,11,1518.8284599533931,0,1500.0,0,1500.0,2,1500.063787811634,0,1500.0,9,1506.9351544896972,0,1500.0
738,Ritschard A.,290,9,1475.573463325409,2,1505.4495672080332,0,1500.0,0,1500.0,1,1491.1706481283684,5,1488.6360412879826,1,1487.6439487168238
739,Riedi L.,391,6,1452.658058312274,3,1487.7845853496763,0,1500.0,0,1500.0,1,1484.9856725395196,2,1473.9541473536021,0,1500.0
740,Melo D.,0,5,1462.1423473961106,0,1500.0,0,1500.0,0,1500.0,1,1478.313410352081,4,1482.1939194606214,0,1500.0
741,Marin J.A,0,2,1503.5020478010154,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1502.3492920456904,0,1500.0
742,Mertens Y.,237,3,1483.7862176449746,3,1483.9138213954568,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
743,Nava E.,303,18,1402.0370952724263,1,1483.2021117630943,0,1500.0,0,1500.0,15,1419.2348001327973,2,1467.2935223743489,0,1500.0
744,Bryan M.,0,13,1473.4275998736716,0,1500.0,0,1500.0,0,1500.0,9,1489.654863334208,0,1500.0,4,1467.2224726870809
745,Meffert D.,172,13,1489.7950009531098,6,1497.8442122526194,0,1500.0,0,1500.0,1,1488.1542848649797,3,1501.227400467706,3,1486.0780311544304
746,Berrettini J.,19,2,1505.004770167368,0,1500.0,0,1500.0,0,1500.0,2,1503.6480594597756,0,1500.0,0,1500.0
747,Meligeni Alves F.,369,7,1497.876245599802,0,1500.0,0,1500.0,0,1500.0,5,1490.0811824028688,2,1499.1606125693909,0,1500.0
748,Navone M.,551,7,1527.3920498193145,0,1500.0,0,1500.0,0,1500.0,0,1500.0,7,1532.1882662809667,0,1500.0
749,Fonseca J.,49,4,1505.2227930006104,0,1500.0,0,1500.0,0,1500.0,0,1500.0,4,1500.8009392297054,0,1500.0
750,Alvarez E.,0,20,1448.0152326964746,1,1484.0014113965865,0,1500.0,0,1500.0,3,1459.1500496806852,16,1486.864486459822,0,1500.0
751,Hood M.,0,5,1481.08241896343,0,1500.0,0,1500.0,0,1500.0,0,1500.0,5,1485.3569042967301,0,1500.0
752,Abel M.,0,9,1448.490163100369,0,1500.0,0,1500.0,0,1500.0,5,1470.454949256704,3,1481.497481899814,1,1483.263693206478
753,Sabau R.,469,44,1411.6636432558971,1,1482.2303901778319,2,1468.1077187099586,0,1500.0,6,1453.3650265695155,30,1475.2987456472686,5,1461.8246868700467
754,Gonzalez S.,248,9,1423.033951656549,0,1500.0,0,1500.0,0,1500.0,1,1483.6967674435275,7,1458.2330492040724,1,1483.231628758776
755,Barrios Vera M.T.,134,2,1495.73394860523,0,1500.0,0,1500.0,2,1499.9660918698307,0,1500.0,0,1500.0,0,1500.0
756,Lu Y.,333,11,1402.0522425468896,0,1500.0,0,1500.0,0,1500.0,8,1431.733675628289,1,1488.1193122131208,2,1468.0015544510898
757,Prieto S.,0,6,1450.939186238179,0,1500.0,0,1500.0,0,1500.0,0,1500.0,6,1459.0448034068097,0,1500.0
758,Klec I.,82,8,1429.728302274288,0,1500.0,0,1500.0,0,1500.0,5,1468.2529322171306,3,1458.0058185624796,0,1500.0
759,Al-Ghareeb M.,89,8,1442.7257478389506,0,1500.0,0,1500.0,0,1500.0,7,1453.1835902524992,1,1494.0810126425501,0,1500.0
760,Ledovskikh M.,180,17,1416.512070660822,4,1467.894895118755,3,1481.0775037303104,0,1500.0,4,1484.5715205951017,1,1483.7483692988624,5,1449.5620614817753
761,Arguello F.,510,17,1351.5341125809296,0,1500.0,0,1500.0,0,1500.0,0,1500.0,16,1352.619488025421,1,1490.245789023697
762,Bonadio R.,325,3,1483.1226422191492,0,1500.0,0,1500.0,2,1501.3425134385554,0,1500.0,1,1484.0,0,1500.0
763,Goellner M.K.,0,25,1471.458410398728,2,1499.711487348933,0,1500.0,0,1500.0,4,1513.9571101373183,17,1465.9629732662156,2,1475.6125218245256
764,Larose S.,0,12,1537.1323126874793,0,1500.0,0,1500.0,0,1500.0,12,1525.091528093992,0,1500.0,0,1500.0
765,Clezar G.,276,12,1385.7299224744795,0,1500.0,0,1500.0,7,1433.8001362828475,1,1483.345578373876,4,1441.2406000728226,0,1500.0
766,Pucinelli de Almeida M.,199,2,1507.1609002361374,0,1500.0,0,1500.0,2,1500.463831413758,0,1500.0,0,1500.0,0,1500.0
767,Wu T.L.,243,6,1461.1433517635255,0,1500.0,0,1500.0,0,1500.0,6,1451.4794975210527,0,1500.0,0,1500.0
768,Puentes G.,0,22,1433.6979900441372,0,1500.0,0,1500.0,0,1500.0,5,1471.592579969705,15,1440.3150098783276,2,1501.814732778516
769,Querry S.,44,7,1463.573979446539,1,1485.6597399304048,0,1500.0,0,1500.0,4,1463.6980190492893,0,1500.0,2,1509.619274761415
770,Polansky P.,455,50,1434.851478336364,3,1459.3440313296624,0,1500.0,0,1500.0,36,1453.7686297778237,9,1425.4442843012926,2,1467.203868406715
771,Rocha D.,0,3,1494.1092236913053,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1495.1714855240054,0,1500.0
772,Herbert P.H,413,16,1558.5684128176822,4,1484.1758758777046,0,1500.0,0,1500.0,10,1552.332709086455,2,1501.2713248876782,0,1500.0
773,Alonso J.,0,13,1462.4686712807038,2,1468.7389435633609,0,1500.0,0,1500.0,2,1467.448507135515,9,1506.304612923874,0,1500.0
774,Huet S.,0,27,1385.7096525629545,3,1452.7620238285826,3,1457.0968723168005,0,1500.0,6,1458.5909882413325,10,1451.9334787652888,5,1486.3789293213179
775,El-Aarej M.,34,7,1420.2423097004737,0,1500.0,0,1500.0,0,1500.0,0,1500.0,7,1425.5036373877176,0,1500.0
776,Kohlmann M.,1,43,1495.3146232052168,3,1455.8257500901425,2,1497.2060493281117,0,1500.0,13,1451.6220888791095,16,1530.2879655273312,9,1470.180654241127
777,Browne F.,0,28,1456.0039592694343,0,1500.0,0,1500.0,0,1500.0,6,1472.694980196837,22,1462.659408893254,0,1500.0
778,Prodon E.,599,20,1317.87894110484,0,1500.0,0,1500.0,1,1484.0,3,1457.3023236940285,16,1342.3107778049782,0,1500.0
779,Waske A.,406,89,1460.1808595122752,7,1487.2538265901494,4,1476.919439122843,0,1500.0,22,1429.921568037989,41,1401.3433120466361,15,1430.7029497057285
780,Jenkins S.,204,20,1439.3080061518265,3,1451.2757441089561,0,1500.0,0,1500.0,10,1469.6636465374422,5,1485.6617772400311,2,1500.9257919433526
781,Vemic D.,229,21,1516.2682630070044,1,1483.3787817182088,0,1500.0,0,1500.0,4,1480.7520103960867,10,1524.5514520102577,6,1508.7709061021942
782,El-Amrani R.,38,9,1468.8693862750974,0,1500.0,0,1500.0,0,1500.0,1,1483.4877007713997,8,1485.070366510126,0,1500.0
783,Gutierrez-Ferrol S.,52,4,1500.0983724650291,0,1500.0,0,1500.0,0,1500.0,0,1500.0,4,1502.435925027138,0,1500.0
784,Ouahab L.,356,15,1442.5310301994302,1,1487.265776793252,0,1500.0,0,1500.0,1,1484.188693721795,13,1453.5921110242357,0,1500.0
785,Peliwo F.,64,6,1483.1045501525662,0,1500.0,0,1500.0,0,1500.0,4,1474.989723273754,2,1503.6550412481956,0,1500.0
786,Nedovyesov A.,475,23,1384.6427363928524,3,1460.7690949761177,0,1500.0,0,1500.0,8,1473.0625357756749,9,1436.6570199919006,3,1455.5790782876322
787,Lopez-Moron A.,0,10,1392.1544873540877,0,1500.0,0,1500.0,0,1500.0,2,1467.3590867163675,8,1423.8606602725908,0,1500.0
788,Willems R.,0,2,1501.0378216297804,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1498.5297218690455,0,1500.0
789,Wiltschnig H.,0,4,1464.334719764412,0,1500.0,0,1500.0,0,1500.0,0,1500.0,4,1467.2509971094712,0,1500.0
790,Knippschild J.,0,42,1443.6716138148993,5,1433.8225426517452,0,1500.0,0,1500.0,5,1468.9490359349961,22,1426.1434871183815,10,1534.2090861206923
791,Mota B.,0,3,1491.625344808867,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1496.2353840354613,0,1500.0
792,Gensse A.,341,4,1476.0639971400867,0,1500.0,0,1500.0,0,1500.0,1,1487.1472364704932,3,1490.2951428029355,0,1500.0
793,Mektic N.,166,9,1431.0202963062304,2,1471.34382378802,1,1483.2314149542535,0,1500.0,1,1482.8386561565117,5,1483.4933635416407,0,1500.0
794,Ahouda A.,27,4,1471.5883799992955,0,1500.0,0,1500.0,0,1500.0,0,1500.0,4,1470.810597207148,0,1500.0
795,Quinzi G.,163,2,1498.870012437629,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1498.3299024344371,0,1500.0
796,Arnaboldi A.,304,14,1462.2523671932895,1,1484.0,0,1500.0,0,1500.0,0,1500.0,12,1464.9886339193688,1,1490.9584539367268
797,Vatutin A.,182,8,1442.2319779996333,2,1469.5343592950278,0,1500.0,0,1500.0,0,1500.0,6,1464.7312072504822,0,1500.0
798,Giustino L.,279,8,1430.4498712920613,0,1500.0,0,1500.0,0,1500.0,2,1471.76876859843,6,1443.234307311175,0,1500.0
799,Galan D.,379,3,1534.9469532637436,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1522.8009917677111,0,1500.0
800,Passaro F.,462,10,1483.8140817421845,2,1498.8222647003647,0,1500.0,0,1500.0,2,1471.7395838646835,6,1484.8405374173635,0,1500.0
801,Balleret B.,154,11,1461.9872612245445,2,1500.9743152226683,0,1500.0,0,1500.0,1,1486.475215152884,8,1444.9691492968832,0,1500.0
802,Stepanek M.,1070,2,1510.8971191057935,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1501.9006448878217,0,1500.0
803,Gakhov I.,153,3,1505.1614739494262,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1497.6449394943345,0,1500.0
804,Nardi L.,429,12,1431.2450533363158,5,1469.5637301187462,0,1500.0,0,1500.0,1,1484.131051567825,6,1460.2342297731336,0,1500.0
805,Perez D.,36,7,1438.468681269927,0,1500.0,0,1500.0,0,1500.0,0,1500.0,7,1425.3736367837535,0,1500.0
806,Navarro S.,0,5,1494.0720349453293,0,1500.0,0,1500.0,0,1500.0,0,1500.0,5,1488.0705820579117,0,1500.0
807,Fogues F.,0,3,1500.2856947111843,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1491.7575080198762,0,1500.0
808,Schukin Y.,228,32,1452.7285628259226,2,1465.7878846772132,1,1482.6233650260513,0,1500.0,4,1437.0460388000927,25,1533.3242422401268,0,1500.0
809,Vagnozzi S.,206,11,1482.2765199537516,0,1500.0,0,1500.0,0,1500.0,0,1500.0,11,1478.6642851160768,0,1500.0
810,Farah R.,168,9,1483.495348284153,1,1481.9502256467867,0,1500.0,0,1500.0,2,1465.5013887708774,6,1527.1188593567679,0,1500.0
811,Olaso G.,319,6,1480.1986055619957,1,1484.0,0,1500.0,0,1500.0,0,1500.0,5,1495.3606957633244,0,1500.0
812,Pellegrino A.,157,2,1503.651396147376,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1503.639862859698,0,1500.0
813,Thomann N.,146,37,1507.1521021386068,7,1495.9878848773174,9,1491.2801325427154,0,1500.0,11,1483.7906310941241,7,1424.7349105073488,3,1490.9285921129747
814,Saoudi S.,48,5,1482.3578040641376,0,1500.0,0,1500.0,0,1500.0,1,1480.4956477698631,4,1503.1916631304,0,1500.0
815,Tahiri M.,37,7,1435.8660588466407,0,1500.0,0,1500.0,0,1500.0,0,1500.0,7,1429.571921942834,0,1500.0
816,Trujillo G.,163,2,1506.1311362710055,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1506.349439159458,0,1500.0
817,Crivoi V.,509,41,1394.0033759719668,7,1460.0652465327792,0,1500.0,0,1500.0,2,1463.5947873963253,29,1416.678561245385,3,1478.2604608647123
818,Ungur A.,520,33,1370.2210067737053,1,1484.0,0,1500.0,0,1500.0,4,1447.6778729802138,25,1422.864604401616,3,1452.6820163091527
819,Zopp J.,437,47,1446.7592577342975,15,1446.7852239097328,0,1500.0,0,1500.0,6,1453.1082794307895,23,1510.6628466902441,3,1452.0958232925007
820,Shelbayh A.,294,9,1446.2243888318071,2,1502.5102546802032,0,1500.0,0,1500.0,2,1468.623607561877,3,1482.5653851567756,2,1469.5866975472236
821,Gross O.,0,12,1430.3918165461396,0,1500.0,0,1500.0,0,1500.0,1,1484.8976618961171,10,1457.012719248146,1,1483.709173153368
822,Nadal-Parera R.,0,2,1497.2842269942812,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1497.8241258911933,0,1500.0
823,Srichaphan N.,0,4,1511.7392607767083,0,1500.0,2,1505.5388022340385,0,1500.0,0,1500.0,2,1503.1496558699812,0,1500.0
824,Naso G.,80,14,1400.22169551588,0,1500.0,0,1500.0,0,1500.0,0,1500.0,14,1399.2832091636349,0,1500.0
825,Silva F.F.,198,3,1493.009690257732,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1489.9918167244093,0,1500.0
826,Bergs Z.,378,18,1445.318066657453,7,1441.0868550445443,0,1500.0,0,1500.0,4,1447.1458639529474,6,1517.055718399302,1,1485.6759580594567
827,Stricker D.,451,28,1595.453478579957,8,1518.813558523137,0,1500.0,0,1500.0,4,1552.255252628397,9,1494.3647832529575,7,1509.9044614400668
828,Cermak F.,12,24,1462.314333415968,3,1447.7267011268889,0,1500.0,0,1500.0,0,1500.0,19,1525.805208281837,2,1501.6919660498136
829,Mertinak M.,129,15,1426.9155842044422,0,1500.0,1,1483.3212937612052,0,1500.0,0,1500.0,8,1457.3321700486501,6,1476.9358600867836
830,Summerer T.,172,9,1433.5047687117856,1,1485.2282179417193,0,1500.0,0,1500.0,1,1489.148406242541,6,1450.2224558773885,1,1491.2153950127665
831,Tavares L.,185,3,1490.107409201173,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1489.6900439682743,0,1500.0
832,Molleker R.,195,15,1461.0954457707862,0,1500.0,0,1500.0,0,1500.0,1,1485.3592837492977,9,1486.17784588892,5,1459.731826060012
833,Galimberti G.,159,21,1411.829662587463,1,1483.5314856074979,3,1456.856330654872,0,1500.0,5,1463.3498193350358,12,1465.0687397009526,0,1500.0
834,Krstin P.,181,5,1469.620140713387,2,1471.3561962808485,0,1500.0,0,1500.0,0,1500.0,3,1487.7364868959537,0,1500.0
835,Moraing M.,222,3,1505.1455352637763,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1511.9860106225317,1,1488.6266815933589
836,Schuettler P.,0,3,1528.722740694914,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1526.2869614656008,0,1500.0
837,Zimonjic N.,28,16,1445.6580368757682,0,1500.0,4,1474.210856422729,0,1500.0,3,1457.390803973201,5,1463.2669134673308,4,1503.6638615450688
838,Santopadre V.,0,4,1477.211733733346,0,1500.0,1,1484.0,0,1500.0,0,1500.0,3,1488.8401724181772,0,1500.0
839,Jeanpierre J.,0,5,1515.8788832172004,0,1500.0,0,1500.0,0,1500.0,2,1503.4908853490908,3,1507.0937284593851,0,1500.0
840,Montcourt M.,373,15,1474.6515005721926,1,1487.301119555298,0,1500.0,0,1500.0,3,1458.5851910356835,11,1506.8126432521115,0,1500.0
841,Delic M.,288,10,1424.0698823478472,2,1478.1183308783177,0,1500.0,0,1500.0,0,1500.0,8,1439.628570145548,0,1500.0
842,Donati M.,172,2,1512.3293508217453,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1508.884795635329,0,1500.0
843,Nikles J.,18,4,1470.5067860488984,0,1500.0,0,1500.0,0,1500.0,0,1500.0,4,1469.5557372532692,0,1500.0
844,Brasington J.,0,10,1449.606343760131,0,1500.0,0,1500.0,0,1500.0,6,1465.3384461402195,3,1483.288601801513,1,1486.3412143589112
845,Hadad A.,91,6,1500.587840906698,0,1500.0,0,1500.0,0,1500.0,4,1502.9175613398065,2,1505.3658970413458,0,1500.0
846,Kindlmann D.,257,12,1407.768293366144,1,1488.1829005903162,0,1500.0,0,1500.0,4,1469.949557667866,7,1432.0815895189562,0,1500.0
847,Economidis K.,365,12,1388.5390132598295,2,1468.3070932414269,0,1500.0,0,1500.0,4,1442.9850778855146,3,1491.2055891637401,3,1465.9048535622812
848,Lopez-Jaen M.A.,140,3,1504.1537800328545,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1506.4209359641402,0,1500.0
849,Teixeira M.,215,6,1450.1080901275072,2,1466.2910849747334,0,1500.0,0,1500.0,0,1500.0,4,1478.1905656817348,0,1500.0
850,Schoorel T.,301,6,1463.9050402085,3,1454.29947332778,0,1500.0,0,1500.0,1,1493.421757266205,2,1505.9765270982439,0,1500.0
851,Diez S.,285,10,1449.7262386345535,0,1500.0,0,1500.0,0,1500.0,3,1490.600832996595,7,1436.1223606566239,0,1500.0
852,Forejtek J.,95,2,1516.1188288680787,2,1508.4073022058603,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0
853,Guinard M.,386,9,1516.2803298204824,4,1503.233560106541,0,1500.0,0,1500.0,0,1500.0,5,1495.2604963640147,0,1500.0
854,Olivieri G.,257,3,1528.10207240335,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1525.2241459597103,0,1500.0
855,Charpentier M.,0,8,1434.5743009047676,0,1500.0,1,1484.0,0,1500.0,0,1500.0,7,1445.355678871701,0,1500.0
856,Traykov I.,0,2,1506.987968552971,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1506.1036745134143,0,1500.0
857,Marray J.,101,12,1477.0084637855691,1,1485.1818764808238,0,1500.0,0,1500.0,0,1500.0,0,1500.0,11,1470.8296276359247
858,Whitehouse W.,87,10,1466.4131355244715,0,1500.0,0,1500.0,0,1500.0,7,1481.1251078857256,0,1500.0,3,1484.2144663354613
859,Ancic I.,0,3,1523.1741329778854,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1515.3097314052586
860,Flanagan I.,0,3,1532.7882278585107,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1515.2975328274754
861,Qureshi A.,278,10,1509.7474069377556,1,1487.8984715598167,0,1500.0,0,1500.0,0,1500.0,0,1500.0,9,1501.4242538804242
862,Stadler S.,192,16,1507.3536835194543,4,1506.9375303837571,0,1500.0,0,1500.0,4,1475.1872928068121,0,1500.0,8,1492.743861882092
863,Michon A.,238,2,1500.2872374566418,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1502.7902920434665,0,1500.0
864,Mina G.,107,5,1472.4959039538578,0,1500.0,0,1500.0,0,1500.0,0,1500.0,5,1470.629110365717,0,1500.0
865,Hemery C.,307,11,1431.457530383219,3,1453.5794483712016,0,1500.0,0,1500.0,1,1484.9396464705821,7,1480.304972676202,0,1500.0
866,Horansky F.,257,8,1424.362158301243,1,1480.3675320405741,0,1500.0,1,1484.0,0,1500.0,5,1466.4353138158303,1,1482.0051063456992
867,Benchetrit E.,202,8,1454.806398140057,0,1500.0,0,1500.0,0,1500.0,2,1470.7413955823238,6,1467.7305390414076,0,1500.0
868,Gojo B.,301,24,1495.9335431355369,5,1502.1468818492172,0,1500.0,0,1500.0,14,1479.6437931743678,3,1481.0863158583197,2,1466.1097444288914
869,Kolar Z.,256,4,1497.3091434647474,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1510.1394838031101,1,1484.229075887734
870,Burrieza O.,0,5,1463.559243353685,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1467.2080384240953,3,1483.9106234944018
871,Andersen J.F.,0,8,1454.7224082549844,1,1483.8620822667317,0,1500.0,0,1500.0,0,1500.0,7,1465.3795297722781,0,1500.0
872,Ondruska M.,0,8,1443.9702282749795,0,1500.0,0,1500.0,0,1500.0,5,1440.865389735967,2,1515.9830039058113,1,1483.3656471018357
873,Motomura G.,146,20,1413.6181463296648,2,1499.2369628464487,0,1500.0,0,1500.0,15,1405.754745169781,0,1500.0,3,1484.7932057890407
874,Bogdanovic A.,295,37,1394.9750823090376,2,1505.4785128176832,0,1500.0,0,1500.0,3,1456.9694225560286,0,1500.0,32,1385.937946417263
875,Baker J.,275,19,1379.8498053089872,0,1500.0,0,1500.0,0,1500.0,2,1468.1269264983443,0,1500.0,17,1384.8899344737306
876,Zhang Z.,161,15,1468.4666412111958,0,1500.0,0,1500.0,0,1500.0,13,1450.4850968718142,0,1500.0,2,1500.8465740188285
877,Pavlasek A.,662,14,1495.5624613064892,1,1483.762959482113,0,1500.0,0,1500.0,3,1464.175265768664,8,1514.4978436678518,2,1513.8611588447518
878,Bourgue M.,212,6,1466.238708565532,2,1470.6235964288192,0,1500.0,0,1500.0,0,1500.0,4,1488.198417709038,0,1500.0
879,Napolitano S.,238,5,1472.0539922964845,0,1500.0,0,1500.0,0,1500.0,1,1483.3362322279984,4,1480.0374870569028,0,1500.0
880,Kravchuk K.,195,32,1392.0644828260968,11,1441.9052496831482,2,1498.5315417511479,0,1500.0,10,1386.0140201573279,4,1508.9981577549665,5,1457.8080534434825
881,Wheaton D.,0,4,1484.535929319828,0,1500.0,0,1500.0,0,1500.0,2,1465.8990750616226,0,1500.0,2,1507.841852554711
882,Allegro Y.,0,13,1458.5727036645046,0,1500.0,0,1500.0,0,1500.0,2,1465.237322781981,1,1491.0466411404489,10,1484.2613737184179
883,Goodall J.,146,12,1391.3013618074383,0,1500.0,0,1500.0,0,1500.0,1,1487.5399096180784,0,1500.0,11,1395.3959823278788
884,Cowan B.,0,16,1430.8176922952046,2,1501.121212801627,0,1500.0,0,1500.0,5,1446.5750659442517,0,1500.0,9,1463.7942258645312
885,Pescosolido S.,0,7,1435.6872204330348,1,1491.938748227821,0,1500.0,0,1500.0,0,1500.0,3,1458.6072998974935,3,1480.9399358681287
886,Hilton M.,0,5,1466.3843668457112,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,5,1453.5123091494772
887,Dell'Acqua M.,57,6,1477.7368932369925,1,1489.1151239112062,0,1500.0,0,1500.0,1,1490.1107030952148,2,1472.614672687641,2,1497.9762027030743
888,Kontinen H.,54,3,1484.7397469158004,1,1481.710367327213,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1504.620174494416
889,Peniston R.,391,13,1540.7280574142708,0,1500.0,0,1500.0,0,1500.0,1,1484.8191891934587,0,1500.0,12,1516.0813377958734
890,Braasch K.,0,3,1520.8317879975475,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1513.6624814026638
891,Childs L.,74,10,1458.496022009534,2,1508.154021878539,0,1500.0,0,1500.0,0,1500.0,0,1500.0,8,1417.9993597536186
892,Baccanello P.,0,9,1456.6434614225086,3,1499.1357433012147,0,1500.0,0,1500.0,4,1442.8316665103687,0,1500.0,2,1507.389019003245
893,Verdasco M.,0,2,1507.992414559767,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1501.1671663163515,0,1500.0
894,Sherwood D.,0,2,1503.7006703220602,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1505.3891582363237
895,Bloomfield R.,107,16,1451.2751165054528,1,1481.8285396923663,0,1500.0,0,1500.0,1,1483.2917583680146,0,1500.0,14,1457.2843532396519
896,van Gemerden M.,163,10,1506.493617705641,0,1500.0,0,1500.0,0,1500.0,3,1497.142246674946,5,1506.0863132354839,2,1502.9198384264205
897,Guccione A.,459,3,1478.8656157175174,0,1500.0,0,1500.0,0,1500.0,0,1500.0,1,1481.4993080747445,2,1490.7005408456055
898,Evans B.,243,21,1426.9836469046322,2,1508.5059907183504,0,1500.0,0,1500.0,12,1386.7736947855456,0,1500.0,7,1511.1867008929903
899,Fischer M.,256,21,1334.0555381950826,5,1439.4761147380054,0,1500.0,0,1500.0,1,1480.705852432685,11,1387.9436165011139,4,1471.3343127257178
900,Pavic M.,107,13,1434.7145827173358,1,1484.585907165693,0,1500.0,0,1500.0,1,1481.2298984894535,5,1478.7438566919168,6,1473.6982073505785
901,Bower J.,0,3,1493.1078322408855,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1480.146278087133
902,O'Brien A.,0,11,1446.3910137104003,0,1500.0,1,1480.3167264398041,0,1500.0,8,1452.5487685691194,0,1500.0,2,1503.7899169250322
903,Fraile G.,336,9,1416.2388699655316,1,1490.321275824352,0,1500.0,0,1500.0,0,1500.0,8,1434.0780198374691,0,1500.0
904,Rehnquist B.,117,14,1463.1178658054314,4,1477.4652664599362,0,1500.0,0,1500.0,4,1456.488471893673,6,1508.958450840287,0,1500.0
905,Eaton C.,29,2,1500.2015804986393,0,1500.0,0,1500.0,0,1500.0,0,1500.0,0,1500.0,2,1502.543736013084
906,Wang J.,346,21,1495.106314761426,2,1499.38696126542,0,1500.0,0,1500.0,5,1468.1890090683007,4,1491.788291714167,10,1499.3968811823333
907,Yani M.,198,17,1410.4958871009014,3,1486.1411564990183,0,1500.0,0,1500.0,6,1425.5841842533432,3,1449.646045423998,5,1530.155743205371
908,Saville L.,176,9,1448.0173680938226,0,1500.0,0,1500.0,0,1500.0,3,1450.3908310283275,0,1500.0,6,1481.858564334874
909,Puetz T.,191,3,1489.93141730573,0,1500.0,0,1500.0,0,1500.0,1,1483.9331576563668,0,1500.0,2,1499.1880104994534
910,Krawietz K.,142,5,1469.687599587446,0,1500.0,0,1500.0,0,1500.0,0,1500.0,3,1455.5664171220958,2,1500.4680235409273
911,Ryderstedt M.,176,20,1500.2178063681904,11,1511.1046007226155,0,1500.0,0,1500.0,1,1484.9605913454604,8,1480.1518064495035,0,1500.0
912,Eleskovic E.,61,10,1447.982565271427,4,1443.3012434545133,0,1500.0,0,1500.0,0,1500.0,6,1491.173877657169,0,1500.0
